DGP,Intercept,Strength,Seed,BaseRate,FracHit,Metric,USFG,USFG_gap_raw
logistic,-2.6,0.2,11,0.16597578334625415,0.0944,decileZ(Comp),-0.012358168326726296,-0.012358168326726296
logistic,-2.6,0.2,11,0.16597578334625415,0.0944,decileZ(NRC),0.09199793200701331,0.09199793200701331
logistic,-2.6,0.2,11,0.16597578334625415,0.0944,logit-frac,0.01826629346346052,0.023609487432693643
logistic,-2.6,0.4,0,0.23731117673074995,0.2048,Comp_prob,0.2082070788920574,0.05960189209258479
logistic,-2.6,0.4,0,0.23731117673074995,0.2048,NRC,0.09732936071803074,0.30579051204830543
logistic,-2.6,0.4,0,0.23731117673074995,0.2048,decileZ(Comp),0.17859092283679007,0.17859092283679007
logistic,-2.6,0.4,0,0.23731117673074995,0.2048,decileZ(NRC),0.17264974963597654,0.17264974963597654
logistic,-2.6,0.4,0,0.23731117673074995,0.2048,logit-frac,0.16322170132777444,0.3515399006229241
logistic,-2.6,0.4,1,0.16399147611929674,0.2064,Comp_prob,0.1468697368631378,0.028997926428125508
logistic,-2.6,0.4,1,0.16399147611929674,0.2064,NRC,0.06491973861699767,0.1449961994993001
logistic,-2.6,0.4,1,0.16399147611929674,0.2064,decileZ(Comp),0.004188563583018622,0.004188563583018622
logistic,-2.6,0.4,1,0.16399147611929674,0.2064,decileZ(NRC),0.19913276888072592,0.1991327688807259
logistic,-2.6,0.4,1,0.16399147611929674,0.2064,logit-frac,-0.025334340980435653,-0.051053503929196054
logistic,-2.6,0.4,2,0.1538156401504202,0.2116,Comp_prob,0.024339995101105686,0.004311115530633111
logistic,-2.6,0.4,2,0.1538156401504202,0.2116,NRC,0.11364651826581322,0.16510177411979532
logistic,-2.6,0.4,2,0.1538156401504202,0.2116,decileZ(Comp),-0.049901649814002455,-0.049901649814002455
logistic,-2.6,0.4,2,0.1538156401504202,0.2116,decileZ(NRC),0.2609224502774483,0.2609224502774483
logistic,-2.6,0.4,2,0.1538156401504202,0.2116,logit-frac,0.10306978524349185,0.19089470258693586
logistic,-2.6,0.4,3,0.23065753158434418,0.2116,Comp_prob,0.18227119099798772,0.0502937404250325
logistic,-2.6,0.4,3,0.23065753158434418,0.2116,NRC,0.07012098837072495,0.19415823276716326
logistic,-2.6,0.4,3,0.23065753158434418,0.2116,decileZ(Comp),0.16265723814127325,0.16265723814127325
logistic,-2.6,0.4,3,0.23065753158434418,0.2116,decileZ(NRC),0.21097306535436167,0.21097306535436167
logistic,-2.6,0.4,3,0.23065753158434418,0.2116,logit-frac,0.0867120810988073,0.24925573338882334
logistic,-2.6,0.4,4,0.2164133390651174,0.1996,Comp_prob,0.10298140262877441,0.02701218851816567
logistic,-2.6,0.4,4,0.2164133390651174,0.1996,NRC,0.10737240387904955,0.23979486251533466
logistic,-2.6,0.4,4,0.2164133390651174,0.1996,decileZ(Comp),0.08525924207372909,0.08525924207372909
logistic,-2.6,0.4,4,0.2164133390651174,0.1996,decileZ(NRC),0.19698501454097822,0.19698501454097822
logistic,-2.6,0.4,4,0.2164133390651174,0.1996,logit-frac,0.07041614925254704,0.14340542892763275
logistic,-2.6,0.4,5,0.18341826257659066,0.2,Comp_prob,0.06278865278056094,0.013435776233793953
logistic,-2.6,0.4,5,0.18341826257659066,0.2,NRC,0.0879455081591096,0.18675358481188054
logistic,-2.6,0.4,5,0.18341826257659066,0.2,decileZ(Comp),0.08552933259958632,0.08552933259958632
logistic,-2.6,0.4,5,0.18341826257659066,0.2,decileZ(NRC),0.18176658510582477,0.18176658510582477
logistic,-2.6,0.4,5,0.18341826257659066,0.2,logit-frac,0.009749690519112947,0.020847232184944775
logistic,-2.6,0.4,6,0.21905943259122723,0.2,Comp_prob,0.14090331507786036,0.03710466968900081
logistic,-2.6,0.4,6,0.21905943259122723,0.2,NRC,-0.0017818996954064683,-0.0041353909207387796
logistic,-2.6,0.4,6,0.21905943259122723,0.2,decileZ(Comp),0.12507206456655612,0.12507206456655612
logistic,-2.6,0.4,6,0.21905943259122723,0.2,decileZ(NRC),0.214385669090647,0.214385669090647
logistic,-2.6,0.4,6,0.21905943259122723,0.2,logit-frac,0.08057898798824958,0.18874991798429896
logistic,-2.6,0.4,7,0.15941275064400648,0.1884,Comp_prob,0.05077091293984974,0.00991057054103528
logistic,-2.6,0.4,7,0.15941275064400648,0.1884,NRC,0.1465156058681575,0.25227140949368787
logistic,-2.6,0.4,7,0.15941275064400648,0.1884,decileZ(Comp),0.025527682570106233,0.025527682570106233
logistic,-2.6,0.4,7,0.15941275064400648,0.1884,decileZ(NRC),0.31367840250332124,0.31367840250332124
logistic,-2.6,0.4,7,0.15941275064400648,0.1884,logit-frac,0.11177645177827784,0.18514328676099934
logistic,-2.6,0.4,8,0.1956311314455582,0.1976,Comp_prob,0.10104854851646647,0.023525617574842145
logistic,-2.6,0.4,8,0.1956311314455582,0.1976,NRC,0.03738517148068097,0.09623289292314696
logistic,-2.6,0.4,8,0.1956311314455582,0.1976,decileZ(Comp),0.14952405668655674,0.14952405668655674
logistic,-2.6,0.4,8,0.1956311314455582,0.1976,decileZ(NRC),0.10937116411202868,0.10937116411202868
logistic,-2.6,0.4,8,0.1956311314455582,0.1976,logit-frac,-0.006203911099553239,-0.01415865349157397
logistic,-2.6,0.4,9,0.19778351153960866,0.2096,Comp_prob,0.051671736164287045,0.012089602818904685
logistic,-2.6,0.4,9,0.19778351153960866,0.2096,NRC,0.03174305221652825,0.06643509726679053
logistic,-2.6,0.4,9,0.19778351153960866,0.2096,decileZ(Comp),0.06381148229927842,0.06381148229927842
logistic,-2.6,0.4,9,0.19778351153960866,0.2096,decileZ(NRC),0.2331608704971352,0.2331608704971352
logistic,-2.6,0.4,9,0.19778351153960866,0.2096,logit-frac,0.044172962780066424,0.08564221640084946
logistic,-2.6,0.4,10,0.18630747130556843,0.2076,Comp_prob,0.0012764574807144961,0.0002855626025767277
logistic,-2.6,0.4,10,0.18630747130556843,0.2076,NRC,0.1519949567050933,0.21157518248455498
logistic,-2.6,0.4,10,0.18630747130556843,0.2076,decileZ(Comp),0.026997124538166623,0.026997124538166623
logistic,-2.6,0.4,10,0.18630747130556843,0.2076,decileZ(NRC),0.34324229656923233,0.34324229656923233
logistic,-2.6,0.4,10,0.18630747130556843,0.2076,logit-frac,0.10185971088471098,0.15230247292977628
logistic,-2.6,0.4,11,0.20448770028595908,0.19,Comp_prob,0.0709773698671137,0.017361285305550173
logistic,-2.6,0.4,11,0.20448770028595908,0.19,NRC,-0.02278449473086632,-0.053229717580329794
logistic,-2.6,0.4,11,0.20448770028595908,0.19,decileZ(Comp),0.10204854977092474,0.10204854977092474
logistic,-2.6,0.4,11,0.20448770028595908,0.19,decileZ(NRC),0.14917208100628113,0.14917208100628113
logistic,-2.6,0.4,11,0.20448770028595908,0.19,logit-frac,0.009737405027238506,0.019280805834462567
logistic,-2.6,0.6,0,0.16247248944530474,0.2952,Comp_prob,0.10318719105546299,0.019598409630251938
logistic,-2.6,0.6,0,0.16247248944530474,0.2952,NRC,0.09861013241082153,0.1844696162347773
logistic,-2.6,0.6,0,0.16247248944530474,0.2952,decileZ(Comp),0.10509915433821615,0.10509915433821615
logistic,-2.6,0.6,0,0.16247248944530474,0.2952,decileZ(NRC),0.32156044659831795,0.32156044659831795
logistic,-2.6,0.6,0,0.16247248944530474,0.2952,logit-frac,0.04928471333809778,0.10839674412767175
logistic,-2.6,0.6,1,0.19905018029540483,0.3084,Comp_prob,0.22361480391517385,0.05188021496139775
logistic,-2.6,0.6,1,0.19905018029540483,0.3084,NRC,0.0881012285410176,0.22760187550411537
logistic,-2.6,0.6,1,0.19905018029540483,0.3084,decileZ(Comp),0.17459217040611125,0.17459217040611125
logistic,-2.6,0.6,1,0.19905018029540483,0.3084,decileZ(NRC),0.2938804444173349,0.2938804444173349
logistic,-2.6,0.6,1,0.19905018029540483,0.3084,logit-frac,0.08222795541882567,0.16121481537504845
logistic,-2.6,0.6,2,0.16055629788911002,0.3068,Comp_prob,0.06709879960425562,0.012058560516186867
logistic,-2.6,0.6,2,0.16055629788911002,0.3068,NRC,0.08293131026631001,0.20331653557480878
logistic,-2.6,0.6,2,0.16055629788911002,0.3068,decileZ(Comp),0.043745989860388815,0.043745989860388815
logistic,-2.6,0.6,2,0.16055629788911002,0.3068,decileZ(NRC),0.2972106836452454,0.2972106836452454
logistic,-2.6,0.6,2,0.16055629788911002,0.3068,logit-frac,0.0477308230981029,0.09658162989165564
logistic,-2.6,0.6,3,0.18202293359983013,0.2812,Comp_prob,0.06667111541179649,0.014175590103412808
logistic,-2.6,0.6,3,0.18202293359983013,0.2812,NRC,0.16217383428639234,0.33735665347774824
logistic,-2.6,0.6,3,0.18202293359983013,0.2812,decileZ(Comp),0.023163707916244475,0.023163707916244475
logistic,-2.6,0.6,3,0.18202293359983013,0.2812,decileZ(NRC),0.3265324586124322,0.3265324586124322
logistic,-2.6,0.6,3,0.18202293359983013,0.2812,logit-frac,0.09734935651022773,0.19818029788450586
logistic,-2.6,0.6,4,0.16949104999074224,0.3056,Comp_prob,0.17787697940413208,0.03553043840249684
logistic,-2.6,0.6,4,0.16949104999074224,0.3056,NRC,0.18442158346429613,0.29310294661605274
logistic,-2.6,0.6,4,0.16949104999074224,0.3056,decileZ(Comp),0.0043873329693715005,0.0043873329693715005
logistic,-2.6,0.6,4,0.16949104999074224,0.3056,decileZ(NRC),0.3957087204056909,0.3957087204056909
logistic,-2.6,0.6,4,0.16949104999074224,0.3056,logit-frac,0.11723499841849894,0.21341505568559127
logistic,-2.6,0.6,5,0.1937634537342875,0.2916,Comp_prob,0.22851358910619282,0.051592082423705256
logistic,-2.6,0.6,5,0.1937634537342875,0.2916,NRC,0.02385487741712897,0.0644612357007005
logistic,-2.6,0.6,5,0.1937634537342875,0.2916,decileZ(Comp),0.10985589674655696,0.10985589674655696
logistic,-2.6,0.6,5,0.1937634537342875,0.2916,decileZ(NRC),0.2811790538697891,0.2811790538697891
logistic,-2.6,0.6,5,0.1937634537342875,0.2916,logit-frac,0.09388265919315604,0.2216647045391199
logistic,-2.6,0.6,6,0.18825033605817712,0.3148,Comp_prob,0.21660816432570756,0.04775074734939355
logistic,-2.6,0.6,6,0.18825033605817712,0.3148,NRC,0.045798035711455784,0.10540137887784762
logistic,-2.6,0.6,6,0.18825033605817712,0.3148,decileZ(Comp),0.11637910853845615,0.11637910853845615
logistic,-2.6,0.6,6,0.18825033605817712,0.3148,decileZ(NRC),0.2523203956113773,0.2523203956113773
logistic,-2.6,0.6,6,0.18825033605817712,0.3148,logit-frac,0.05800827081980459,0.11353859788231735
logistic,-2.6,0.6,7,0.17654897838253283,0.2928,Comp_prob,0.23570390605335131,0.04790486972469046
logistic,-2.6,0.6,7,0.17654897838253283,0.2928,NRC,0.18547856596570092,0.3578156934417587
logistic,-2.6,0.6,7,0.17654897838253283,0.2928,decileZ(Comp),0.15643022105873658,0.15643022105873655
logistic,-2.6,0.6,7,0.17654897838253283,0.2928,decileZ(NRC),0.38521852464761136,0.38521852464761136
logistic,-2.6,0.6,7,0.17654897838253283,0.2928,logit-frac,0.15628007196234414,0.2739719076827921
logistic,-2.6,0.6,8,0.2207206055307178,0.2888,Comp_prob,0.1980775595120155,0.0529232799402545
logistic,-2.6,0.6,8,0.2207206055307178,0.2888,NRC,0.07518920608678063,0.17955299267498848
logistic,-2.6,0.6,8,0.2207206055307178,0.2888,decileZ(Comp),0.18825702230466232,0.18825702230466232
logistic,-2.6,0.6,8,0.2207206055307178,0.2888,decileZ(NRC),0.2748682285083903,0.2748682285083903
logistic,-2.6,0.6,8,0.2207206055307178,0.2888,logit-frac,0.05438729137206021,0.12525115154038258
logistic,-2.6,0.6,9,0.2017531101639641,0.2876,Comp_prob,0.25374820672191517,0.05898424116058067
logistic,-2.6,0.6,9,0.2017531101639641,0.2876,NRC,0.12182035326075098,0.2707316456314782
logistic,-2.6,0.6,9,0.2017531101639641,0.2876,decileZ(Comp),0.24496366991655533,0.24496366991655533
logistic,-2.6,0.6,9,0.2017531101639641,0.2876,decileZ(NRC),0.36813451574331135,0.36813451574331135
logistic,-2.6,0.6,9,0.2017531101639641,0.2876,logit-frac,0.19654041424430838,0.37298621941966714
logistic,-2.6,0.6,10,0.24222880098217192,0.2992,Comp_prob,0.19775226586483188,0.056750397735443034
logistic,-2.6,0.6,10,0.24222880098217192,0.2992,NRC,0.12648997887097815,0.3746097882056696
logistic,-2.6,0.6,10,0.24222880098217192,0.2992,decileZ(Comp),0.21183341330505173,0.21183341330505173
logistic,-2.6,0.6,10,0.24222880098217192,0.2992,decileZ(NRC),0.35941144703586375,0.35941144703586375
logistic,-2.6,0.6,10,0.24222880098217192,0.2992,logit-frac,0.21763697506967558,0.4415109732384326
logistic,-2.6,0.6,11,0.21467828720429383,0.2928,Comp_prob,0.11312159148154652,0.028815207348582894
logistic,-2.6,0.6,11,0.21467828720429383,0.2928,NRC,0.19460501753614665,0.4741959664898551
logistic,-2.6,0.6,11,0.21467828720429383,0.2928,decileZ(Comp),0.12126549538154902,0.12126549538154902
logistic,-2.6,0.6,11,0.21467828720429383,0.2928,decileZ(NRC),0.4613064106367425,0.4613064106367425
logistic,-2.6,0.6,11,0.21467828720429383,0.2928,logit-frac,0.25866381103006686,0.5670808541610611
logistic,-2.6,0.8,0,0.22282296178585562,0.3932,Comp_prob,0.3274454897126102,0.08400892636093311
logistic,-2.6,0.8,0,0.22282296178585562,0.3932,NRC,0.1843819179950054,0.48014926062730984
logistic,-2.6,0.8,0,0.22282296178585562,0.3932,decileZ(Comp),0.27135593193647034,0.27135593193647034
logistic,-2.6,0.8,0,0.22282296178585562,0.3932,decileZ(NRC),0.4582714381505549,0.4582714381505549
logistic,-2.6,0.8,0,0.22282296178585562,0.3932,logit-frac,0.1647925570590622,0.4288238385068007
logistic,-2.6,0.8,1,0.14652207029345204,0.3804,Comp_prob,0.14677552355712767,0.0238396142724496
logistic,-2.6,0.8,1,0.14652207029345204,0.3804,NRC,0.19301153362244242,0.48949684926597786
logistic,-2.6,0.8,1,0.14652207029345204,0.3804,decileZ(Comp),-0.05437577847202529,-0.05437577847202529
logistic,-2.6,0.8,1,0.14652207029345204,0.3804,decileZ(NRC),0.4578429468966747,0.4578429468966747
logistic,-2.6,0.8,1,0.14652207029345204,0.3804,logit-frac,0.08839088607557233,0.21247502858050737
logistic,-2.6,0.8,2,0.22148448242858718,0.4004,Comp_prob,0.28537090122218745,0.07145842797116934
logistic,-2.6,0.8,2,0.22148448242858718,0.4004,NRC,0.1081415078256761,0.35935034226356244
logistic,-2.6,0.8,2,0.22148448242858718,0.4004,decileZ(Comp),0.23330895279479114,0.23330895279479114
logistic,-2.6,0.8,2,0.22148448242858718,0.4004,decileZ(NRC),0.3858527103842655,0.3858527103842655
logistic,-2.6,0.8,2,0.22148448242858718,0.4004,logit-frac,0.18752409465834013,0.43980632324787877
logistic,-2.6,0.8,3,0.14591767564226607,0.4016,Comp_prob,0.25904975707274347,0.039646513427754555
logistic,-2.6,0.8,3,0.14591767564226607,0.4016,NRC,0.2362858291518739,0.4421526905120301
logistic,-2.6,0.8,3,0.14591767564226607,0.4016,decileZ(Comp),0.053993308489050984,0.053993308489050984
logistic,-2.6,0.8,3,0.14591767564226607,0.4016,decileZ(NRC),0.5745683272730909,0.5745683272730909
logistic,-2.6,0.8,3,0.14591767564226607,0.4016,logit-frac,0.2473645565813172,0.4634226513854621
logistic,-2.6,0.8,4,0.136988271454689,0.404,Comp_prob,0.2100428900505798,0.030881597617017795
logistic,-2.6,0.8,4,0.136988271454689,0.404,NRC,0.18008058373291774,0.3345336748462019
logistic,-2.6,0.8,4,0.136988271454689,0.404,decileZ(Comp),0.03695136635333428,0.03695136635333428
logistic,-2.6,0.8,4,0.136988271454689,0.404,decileZ(NRC),0.4660131530727224,0.4660131530727224
logistic,-2.6,0.8,4,0.136988271454689,0.404,logit-frac,0.20312488149461427,0.38086455720396645
logistic,-2.6,0.8,5,0.18043786680516452,0.4116,Comp_prob,0.2872932953076541,0.060944304083085356
logistic,-2.6,0.8,5,0.18043786680516452,0.4116,NRC,0.2066060066626231,0.5369990178559141
logistic,-2.6,0.8,5,0.18043786680516452,0.4116,decileZ(Comp),0.163380587335538,0.163380587335538
logistic,-2.6,0.8,5,0.18043786680516452,0.4116,decileZ(NRC),0.5206521062077698,0.5206521062077698
logistic,-2.6,0.8,5,0.18043786680516452,0.4116,logit-frac,0.20677528836797673,0.4791050001787879
logistic,-2.6,0.8,6,0.16972794464361063,0.3812,Comp_prob,0.17806033714522226,0.034400778127129814
logistic,-2.6,0.8,6,0.16972794464361063,0.3812,NRC,0.1401299661999604,0.30874083562917853
logistic,-2.6,0.8,6,0.16972794464361063,0.3812,decileZ(Comp),0.022664581988262905,0.022664581988262905
logistic,-2.6,0.8,6,0.16972794464361063,0.3812,decileZ(NRC),0.5003106585636907,0.5003106585636907
logistic,-2.6,0.8,6,0.16972794464361063,0.3812,logit-frac,0.15895426470990273,0.3539909757348987
logistic,-2.6,0.8,7,0.2332192925024181,0.3836,Comp_prob,0.20446334438608882,0.05293063350483078
logistic,-2.6,0.8,7,0.2332192925024181,0.3836,NRC,0.13983801232891307,0.42510283933436854
logistic,-2.6,0.8,7,0.2332192925024181,0.3836,decileZ(Comp),0.181159337689826,0.181159337689826
logistic,-2.6,0.8,7,0.2332192925024181,0.3836,decileZ(NRC),0.3626646080889451,0.3626646080889451
logistic,-2.6,0.8,7,0.2332192925024181,0.3836,logit-frac,0.19631975088990536,0.42361449924225114
logistic,-2.6,0.8,8,0.15694401439258926,0.3956,Comp_prob,0.2248329793077144,0.038730082759505374
logistic,-2.6,0.8,8,0.15694401439258926,0.3956,NRC,0.19000591550299412,0.3532470011217986
logistic,-2.6,0.8,8,0.15694401439258926,0.3956,decileZ(Comp),0.057798404120459536,0.057798404120459536
logistic,-2.6,0.8,8,0.15694401439258926,0.3956,decileZ(NRC),0.5273227140363096,0.5273227140363096
logistic,-2.6,0.8,8,0.15694401439258926,0.3956,logit-frac,0.23839167116061227,0.39584308017751746
logistic,-2.6,0.8,9,0.21774921654952428,0.3892,Comp_prob,0.2672925635307808,0.0679675410207052
logistic,-2.6,0.8,9,0.21774921654952428,0.3892,NRC,0.23074302592226678,0.6237791519030307
logistic,-2.6,0.8,9,0.21774921654952428,0.3892,decileZ(Comp),0.3068361925199617,0.3068361925199617
logistic,-2.6,0.8,9,0.21774921654952428,0.3892,decileZ(NRC),0.5223706614234248,0.5223706614234248
logistic,-2.6,0.8,9,0.21774921654952428,0.3892,logit-frac,0.2601407128700183,0.5429679715371056
logistic,-2.6,0.8,10,0.2151898533500636,0.402,Comp_prob,0.17538393682083195,0.043164276595737204
logistic,-2.6,0.8,10,0.2151898533500636,0.402,NRC,0.17169075446202786,0.5321768891883532
logistic,-2.6,0.8,10,0.2151898533500636,0.402,decileZ(Comp),0.13669996670212953,0.13669996670212953
logistic,-2.6,0.8,10,0.2151898533500636,0.402,decileZ(NRC),0.42335020590410977,0.42335020590410977
logistic,-2.6,0.8,10,0.2151898533500636,0.402,logit-frac,0.06527919994298738,0.1781367215087506
logistic,-2.6,0.8,11,0.18207825746407152,0.4092,Comp_prob,0.2309446646579621,0.046570463243638435
logistic,-2.6,0.8,11,0.18207825746407152,0.4092,NRC,0.09999195731699995,0.24833230622460045
logistic,-2.6,0.8,11,0.18207825746407152,0.4092,decileZ(Comp),0.0727163242878742,0.0727163242878742
logistic,-2.6,0.8,11,0.18207825746407152,0.4092,decileZ(NRC),0.39332071788034484,0.39332071788034484
logistic,-2.6,0.8,11,0.18207825746407152,0.4092,logit-frac,0.12439783011487056,0.2817948010633115
logistic,-2.6,1.0,0,0.20914456526612868,0.51,Comp_prob,0.3454583609166222,0.07951328597356236
logistic,-2.6,1.0,0,0.20914456526612868,0.51,NRC,0.11299854114007546,0.4530750573857871
logistic,-2.6,1.0,0,0.20914456526612868,0.51,decileZ(Comp),0.32360334361255216,0.32360334361255216
logistic,-2.6,1.0,0,0.20914456526612868,0.51,decileZ(NRC),0.49844156852165433,0.49844156852165433
logistic,-2.6,1.0,0,0.20914456526612868,0.51,logit-frac,0.15807627394056595,0.4560469302571571
logistic,-2.6,1.0,1,0.20809579513921125,0.4936,Comp_prob,0.3244268661077229,0.0735454047336418
logistic,-2.6,1.0,1,0.20809579513921125,0.4936,NRC,0.17077482556434206,0.48243556956158656
logistic,-2.6,1.0,1,0.20809579513921125,0.4936,decileZ(Comp),0.22638159862200152,0.22638159862200152
logistic,-2.6,1.0,1,0.20809579513921125,0.4936,decileZ(NRC),0.5732202410411884,0.5732202410411884
logistic,-2.6,1.0,1,0.20809579513921125,0.4936,logit-frac,0.21440624005141923,0.5251693402626385
logistic,-2.6,1.0,2,0.16215718838901075,0.4992,Comp_prob,0.26631600815831713,0.04480470570813401
logistic,-2.6,1.0,2,0.16215718838901075,0.4992,NRC,0.1894166616328091,0.39416638060207837
logistic,-2.6,1.0,2,0.16215718838901075,0.4992,decileZ(Comp),0.08456527364812604,0.08456527364812604
logistic,-2.6,1.0,2,0.16215718838901075,0.4992,decileZ(NRC),0.4781789134783365,0.4781789134783365
logistic,-2.6,1.0,2,0.16215718838901075,0.4992,logit-frac,0.1419917926165283,0.31996580239929356
logistic,-2.6,1.0,3,0.18284566902813146,0.4944,Comp_prob,0.26086691028410147,0.051648998559517614
logistic,-2.6,1.0,3,0.18284566902813146,0.4944,NRC,0.24048511708570958,0.5536259234320777
logistic,-2.6,1.0,3,0.18284566902813146,0.4944,decileZ(Comp),0.10613790176322357,0.10613790176322357
logistic,-2.6,1.0,3,0.18284566902813146,0.4944,decileZ(NRC),0.633389228624055,0.633389228624055
logistic,-2.6,1.0,3,0.18284566902813146,0.4944,logit-frac,0.2890127073348603,0.5548548506434993
logistic,-2.6,1.0,4,0.1731807888033042,0.4904,Comp_prob,0.16814619758284435,0.03139173359658548
logistic,-2.6,1.0,4,0.1731807888033042,0.4904,NRC,0.22673126133656785,0.5582117513318121
logistic,-2.6,1.0,4,0.1731807888033042,0.4904,decileZ(Comp),0.08596894506743577,0.08596894506743577
logistic,-2.6,1.0,4,0.1731807888033042,0.4904,decileZ(NRC),0.5520364441016412,0.5520364441016412
logistic,-2.6,1.0,4,0.1731807888033042,0.4904,logit-frac,0.22171291453502504,0.4507304016585734
logistic,-2.6,1.0,5,0.1873065946308586,0.488,Comp_prob,0.20995529742107386,0.04346803210520133
logistic,-2.6,1.0,5,0.1873065946308586,0.488,NRC,0.15498025614999103,0.38901799472050147
logistic,-2.6,1.0,5,0.1873065946308586,0.488,decileZ(Comp),0.013959131563797455,0.013959131563797455
logistic,-2.6,1.0,5,0.1873065946308586,0.488,decileZ(NRC),0.5320657569937046,0.5320657569937046
logistic,-2.6,1.0,5,0.1873065946308586,0.488,logit-frac,0.1353211297406678,0.3059217164040809
logistic,-2.6,1.0,6,0.21557834630748174,0.5136,Comp_prob,0.3510446698094947,0.08144303644072554
logistic,-2.6,1.0,6,0.21557834630748174,0.5136,NRC,0.1836825972127428,0.47114705612121577
logistic,-2.6,1.0,6,0.21557834630748174,0.5136,decileZ(Comp),0.2704279424604558,0.2704279424604558
logistic,-2.6,1.0,6,0.21557834630748174,0.5136,decileZ(NRC),0.5140105357838683,0.5140105357838683
logistic,-2.6,1.0,6,0.21557834630748174,0.5136,logit-frac,0.23452483450966233,0.5036001503007248
logistic,-2.6,1.0,7,0.20488364006325113,0.504,Comp_prob,0.20157846660121564,0.04588906735210903
logistic,-2.6,1.0,7,0.20488364006325113,0.504,NRC,0.17921168359929363,0.47058401212577594
logistic,-2.6,1.0,7,0.20488364006325113,0.504,decileZ(Comp),0.09580862910965224,0.09580862910965224
logistic,-2.6,1.0,7,0.20488364006325113,0.504,decileZ(NRC),0.5094304357841108,0.5094304357841108
logistic,-2.6,1.0,7,0.20488364006325113,0.504,logit-frac,0.2404485610889567,0.5552612453130139
logistic,-2.6,1.0,8,0.17749755329121494,0.508,Comp_prob,0.34228218215044726,0.06519252865496727
logistic,-2.6,1.0,8,0.17749755329121494,0.508,NRC,0.1952651029238254,0.6301256354161408
logistic,-2.6,1.0,8,0.17749755329121494,0.508,decileZ(Comp),0.18103042964839072,0.18103042964839072
logistic,-2.6,1.0,8,0.17749755329121494,0.508,decileZ(NRC),0.6163952451032854,0.6163952451032854
logistic,-2.6,1.0,8,0.17749755329121494,0.508,logit-frac,0.33617920118574063,0.8521835093199426
logistic,-2.6,1.0,9,0.17592932055748928,0.4988,Comp_prob,0.2102472008556937,0.04201108513506616
logistic,-2.6,1.0,9,0.17592932055748928,0.4988,NRC,0.25832828420916687,0.6361702840623904
logistic,-2.6,1.0,9,0.17592932055748928,0.4988,decileZ(Comp),0.09826564942777463,0.09826564942777463
logistic,-2.6,1.0,9,0.17592932055748928,0.4988,decileZ(NRC),0.6036101982655872,0.6036101982655872
logistic,-2.6,1.0,9,0.17592932055748928,0.4988,logit-frac,0.26088436915298135,0.46078885602839037
logistic,-2.6,1.0,10,0.17620056594029687,0.4928,Comp_prob,0.24901014197796367,0.04903932289605988
logistic,-2.6,1.0,10,0.17620056594029687,0.4928,NRC,0.1721885923323428,0.36344957598878885
logistic,-2.6,1.0,10,0.17620056594029687,0.4928,decileZ(Comp),0.13292919514303514,0.13292919514303514
logistic,-2.6,1.0,10,0.17620056594029687,0.4928,decileZ(NRC),0.4802390399451785,0.4802390399451785
logistic,-2.6,1.0,10,0.17620056594029687,0.4928,logit-frac,0.15484832894477388,0.3165779252481184
logistic,-2.6,1.0,11,0.2449549846878435,0.5064,Comp_prob,0.2872844832517517,0.0746338406658359
logistic,-2.6,1.0,11,0.2449549846878435,0.5064,NRC,0.10119599721003841,0.32663632609372206
logistic,-2.6,1.0,11,0.2449549846878435,0.5064,decileZ(Comp),0.20103221423280526,0.20103221423280526
logistic,-2.6,1.0,11,0.2449549846878435,0.5064,decileZ(NRC),0.3564308032263558,0.3564308032263558
logistic,-2.6,1.0,11,0.2449549846878435,0.5064,logit-frac,0.18946590829516655,0.540315241652541
logistic,-1.8,0.0,0,0.2429572480316932,0.0,Comp_prob,0.015950083837703334,0.003718088065651562
logistic,-1.8,0.0,0,0.2429572480316932,0.0,NRC,-0.061726251153590025,-0.12508639980926672
logistic,-1.8,0.0,0,0.2429572480316932,0.0,decileZ(Comp),0.07284782776977575,0.07284782776977575
logistic,-1.8,0.0,0,0.2429572480316932,0.0,decileZ(NRC),-0.017515261001163605,-0.017515261001163605
logistic,-1.8,0.0,0,0.2429572480316932,0.0,logit-frac,-0.06765378930262732,-0.10731789028818361
logistic,-1.8,0.0,1,0.2985573456053949,0.0,Comp_prob,0.030656415386857736,0.009612233532504177
logistic,-1.8,0.0,1,0.2985573456053949,0.0,NRC,-0.08129267021274354,-0.18955518359372092
logistic,-1.8,0.0,1,0.2985573456053949,0.0,decileZ(Comp),4.482517324958749e-05,4.482517324958749e-05
logistic,-1.8,0.0,1,0.2985573456053949,0.0,decileZ(NRC),0.003227602356156156,0.003227602356156156
logistic,-1.8,0.0,1,0.2985573456053949,0.0,logit-frac,-0.07851935532632334,-0.14806137306499145
logistic,-1.8,0.0,2,0.2531232916920316,0.0,Comp_prob,0.0012010657375623288,0.00031897916018258643
logistic,-1.8,0.0,2,0.2531232916920316,0.0,NRC,-0.055749347600727986,-0.0854328972075371
logistic,-1.8,0.0,2,0.2531232916920316,0.0,decileZ(Comp),-0.006583889470073547,-0.006583889470073547
logistic,-1.8,0.0,2,0.2531232916920316,0.0,decileZ(NRC),-0.03363006135381883,-0.03363006135381883
logistic,-1.8,0.0,2,0.2531232916920316,0.0,logit-frac,-0.03339193567194315,-0.046494351710387405
